carimbo;tcle;ra;curso;item_1;item_2;item_3;item_4;item_5;item_6;item_7;item_8;item_9;item_10;item_11;item_12;item_13;item_14;item_15;item_16;item_17;item_18;item_19;item_20;item_21;item_22;item_23;item_24;item_25;item_26;item_27;item_28;item_29;item_30;item_31;item_32;item_33;item_34;item_35;item_36;item_37;item_38;item_39;item_40;item_41;item_42;item_43;item_44;item_45;item_46;item_47;item_48;item_49;item_50;item_51;item_52;item_53;item_54;item_55;item_56;item_57;item_58;item_59;escore_autoregulacao_aprendizagem;escore_metacognicao
12/04/2023 10:36;Sim;25045253699;Design gráfico;5;5;4;4;4;3;3;4;4;3;3;3;5;5;3;4;1;4;3;4;2;3;4;2;3;4;3;3;4;3;3;3;4;5;4;3;3;3;3;5;2;4;4;3;3;4;4;4;2;4;3;4;3;4;3;4;3;4;4;3.625;3.272727273
12/04/2023 10:36;Sim;63639407;Enfermagem;5;4;5;4;5;5;5;3;5;2;3;4;3;2;2;3;2;5;3;4;5;3;4;1;5;3;4;4;4;5;5;4;4;3;3;4;5;5;4;5;1;5;3;5;2;3;5;5;5;5;5;4;4;4;3;5;5;5;3;4.225;3.909090909
12/04/2023 10:36;Sim;645226249;Biomedicina;5;4;4;3;4;2;3;3;5;4;3;3;4;3;2;4;2;4;3;3;3;3;2;4;3;4;3;4;3;2;3;3;3;5;3;3;4;2;4;3;3;5;2;4;3;3;3;3;3;3;4;4;4;4;3;3;4;4;2;3.475;3.090909091
12/04/2023 10:36;Sim;645261563;Biomedicina;5;5;3;3;3;2;2;3;4;4;3;3;4;2;3;3;2;4;3;4;3;4;4;4;2;3;3;3;3;3;5;3;4;5;3;3;2;2;3;2;4;3;2;2;2;4;2;4;3;3;4;5;4;4;2;4;4;4;3;3.275;3.363636364
12/04/2023 10:36;Sim;2503620127;Turismo;5;4;NA;3;4;4;NA;4;4;4;4;4;NA;NA;3;4;3;5;NA;5;4;4;5;5;NA;NA;4;5;NA;2;4;NA;4;3;4;4;2;5;4;NA;3;NA;3;4;NA;5;3;4;3;3;4;NA;4;4;3;NA;4;4;5;3.9375;4.142857143
12/04/2023 10:37;Sim;61641167;Medicina Veterinária;5;4;5;3;5;1;4;3;4;4;3;4;2;4;2;3;3;3;2;4;4;3;2;4;2;4;4;3;3;5;5;3;3;5;4;4;5;1;5;2;1;4;4;1;1;5;4;5;3;5;4;5;2;3;4;3;1;4;5;3.475;3.454545455
12/04/2023 10:37;Sim;25845226441;Direito;3;3;4;2;3;4;3;2;4;4;3;3;2;4;2;2;2;3;2;2;3;2;4;3;3;3;2;4;3;4;3;2;2;5;2;3;3;3;4;3;1;3;2;2;2;4;3;3;3;3;3;5;2;3;4;3;4;3;3;2.95;3
12/04/2023 10:37;Sim;25645240899;Gastronomia;5;5;3;3;4;3;4;3;5;3;2;3;3;3;3;3;2;3;2;4;4;4;4;5;3;3;4;3;3;3;3;3;4;4;4;4;3;4;3;2;3;3;3;3;3;4;4;3;3;4;4;4;3;4;3;3;3;4;3;3.475;3.454545455
12/04/2023 10:37;Sim;63625233;Enfermagem;5;5;4;5;5;2;2;4;4;4;4;3;3;3;2;4;4;4;3;5;5;4;4;4;3;4;3;5;5;4;5;3;4;4;4;4;3;1;2;4;3;4;4;4;2;5;3;3;2;4;4;4;2;4;4;4;4;4;5;3.675;4
12/04/2023 10:37;Sim;25845228247;Engenharia da computação;4;3;3;4;3;2;2;2;4;4;2;2;5;3;4;3;2;4;3;3;2;2;2;3;4;4;3;4;3;4;4;3;3;4;2;4;2;1;4;3;2;4;1;1;2;3;4;4;2;4;2;4;3;2;5;3;3;2;5;2.85;3.363636364
12/04/2023 10:37;Sim;25645268649;Direito;4;4;3;3;3;3;3;3;4;5;3;3;5;4;3;3;2;4;4;4;2;3;4;4;2;4;3;5;4;4;5;5;4;3;3;4;3;1;4;4;2;3;2;3;2;5;3;3;3;4;4;3;3;3;4;5;5;4;3;3.4;4
12/04/2023 10:37;Sim;25045261539;Arquitetura e urbanismo;3;1;5;4;4;2;5;3;4;NA;2;4;5;4;4;2;2;4;4;3;2;4;3;4;2;2;2;3;4;5;2;1;4;4;2;NA;3;4;3;2;2;NA;3;NA;2;2;5;4;NA;4;NA;4;1;3;4;3;NA;2;3;3.151515152;2.909090909
12/04/2023 10:37;Sim;23636481;odontologia;4;4;2;5;3;3;3;2;4;3;2;2;2;4;4;4;4;2;4;2;3;2;3;4;3;3;2;2;3;4;4;4;4;3;4;3;4;4;3;3;3;3;2;3;5;4;2;2;2;4;3;3;2;2;3;4;4;3;5;3.025;3.272727273
12/04/2023 10:37;Sim;25645263641;Design Gráfico;5;5;4;5;4;3;3;5;5;2;3;2;5;5;5;1;1;3;5;5;4;2;3;3;2;2;5;2;5;5;5;2;3;2;5;3;2;2;3;2;5;2;2;2;1;5;5;5;3;5;3;5;5;3;5;3;2;3;3;3.425;3.363636364
12/04/2023 10:37;Sim;403626253;Biomedicina;5;4;4;4;5;4;5;4;4;4;3;4;3;2;2;4;2;4;2;4;4;4;4;4;4;4;4;4;4;4;4;3;4;5;4;4;4;3;4;3;2;4;5;4;4;4;4;4;3;4;4;4;4;4;3;4;4;4;4;3.975;3.909090909
12/04/2023 10:37;Sim;25445233363;GASTRONOMIA;4;4;4;5;4;2;5;4;4;4;3;3;3;3;3;3;2;2;3;4;3;3;4;4;3;4;4;4;4;4;4;3;4;5;3;4;4;4;5;4;3;5;3;2;3;3;4;5;4;5;4;4;3;4;3;3;3;3;3;3.65;3.818181818
12/04/2023 10:37;Sim;1645239751;Direito;5;5;3;4;3;3;4;3;4;3;2;3;3;3;2;3;2;3;2;3;3;3;2;4;4;3;3;3;3;4;3;3;2;4;4;4;4;3;5;5;3;5;3;2;2;5;4;4;3;4;4;3;3;3;3;2;3;3;5;3.45;3.090909091
12/04/2023 10:37;Sim;1645323931;Biomedicina;5;4;4;5;4;4;5;3;5;4;3;3;3;2;3;3;2;4;3;4;3;4;4;4;1;4;3;2;4;5;4;4;3;5;2;5;4;3;4;3;2;5;2;3;1;4;3;2;1;2;4;4;3;4;4;4;4;3;4;3.5;3.454545455
12/04/2023 10:37;Sim;1645290153;Direito;4;4;4;5;3;1;1;3;4;4;2;4;5;4;3;3;3;4;4;5;4;3;4;4;2;5;3;5;3;5;5;5;4;5;4;5;3;1;NA;1;4;5;1;4;5;4;2;3;3;5;3;4;2;3;2;4;5;4;5;3.435897436;4.090909091
12/04/2023 10:37;Sim;243624485;FÁRMACIA;5;5;5;2;5;1;5;4;5;5;3;5;5;2;2;1;2;5;2;3;5;5;3;5;4;4;5;4;3;4;4;4;4;5;4;5;4;4;5;4;2;5;4;4;3;5;5;5;5;5;4;5;3;4;4;5;5;4;3;4.275;4
12/04/2023 10:37;Sim;0;Giovanna Carvalho;4;3;3;3;3;2;3;2;3;2;3;2;2;4;3;2;3;3;4;2;3;2;3;2;4;3;3;2;2;2;4;3;2;2;2;2;3;2;2;2;2;3;2;1;2;2;2;3;2;2;2;4;2;2;2;2;3;2;3;2.4;2.727272727
12/04/2023 10:37;Sim;2143630579;Direito;5;4;5;5;4;5;5;4;4;3;2;2;2;5;3;2;4;2;1;2;2;2;4;4;3;4;4;4;3;4;3;4;4;5;2;3;4;1;5;2;3;5;3;2;2;4;4;3;3;4;4;4;4;4;5;2;4;5;4;3.35;3.727272727
12/04/2023 10:37;Sim;2503635309;Design Gráfico;4;3;3;3;4;3;5;3;3;4;2;3;3;3;3;3;3;3;2;3;3;3;4;3;2;3;3;3;3;4;5;3;3;4;2;3;4;2;4;3;2;3;3;3;2;3;4;3;2;3;3;3;3;3;3;4;3;2;5;3.075;3.272727273
12/04/2023 10:37;Sim;645221791;Biomedicina;5;5;4;5;5;5;5;3;4;5;4;4;4;2;2;4;2;4;3;4;4;4;3;4;4;4;4;4;4;4;5;5;3;5;5;5;4;2;5;3;4;5;3;5;5;3;3;3;3;4;4;5;3;5;3;4;4;3;3;4.1;4
12/04/2023 10:37;Sim;8462849241;Enfermagem;5;4;4;4;4;5;4;5;4;4;4;4;5;2;5;1;1;5;3;4;4;3;4;4;5;5;4;4;4;4;5;5;5;5;5;4;4;3;4;3;5;5;5;4;4;5;5;5;5;4;5;4;5;5;3;4;4;4;5;4.225;4.454545455
12/04/2023 10:37;Sim;343634895;Arquitetura e Urbanismo;5;4;5;5;5;3;5;3;3;5;4;3;5;3;3;4;5;4;4;4;3;3;5;4;3;4;4;4;4;5;5;4;4;5;5;5;4;4;5;3;3;5;5;2;3;5;5;5;5;5;4;5;5;4;3;3;4;3;5;4.175;4.181818182
12/04/2023 10:37;Sim;63624121;medicina veterinária;5;3;2;3;2;1;3;3;3;3;3;2;3;4;2;3;1;4;3;3;2;3;3;5;3;3;2;4;3;1;3;3;4;5;3;3;3;2;3;2;2;3;1;3;2;5;4;5;3;5;3;4;2;3;4;3;4;2;3;2.975;3.090909091
12/04/2023 10:37;Sim;2563623235;Direito;5;4;5;4;4;4;5;3;4;5;2;3;5;3;5;3;2;4;3;3;3;3;3;3;4;4;4;4;3;5;4;4;3;5;3;5;5;4;4;4;4;5;3;4;2;4;5;4;5;5;4;4;4;3;5;4;3;4;5;3.925;3.727272727
12/04/2023 10:37;Sim;645239539;Design Grafico;5;5;4;3;3;2;3;1;4;3;2;3;4;4;4;3;3;3;5;2;3;2;3;3;1;3;4;4;3;5;3;5;2;3;2;4;4;2;5;5;3;4;3;4;3;5;2;2;3;3;5;4;5;4;4;3;4;2;5;3.325;3.272727273
12/04/2023 10:37;Sim;8462844407;Enfermagem;5;5;4;5;4;1;1;3;3;5;2;3;3;3;2;2;2;3;3;3;3;2;4;4;3;3;3;3;3;4;4;4;3;5;3;4;4;2;4;4;1;5;2;3;4;3;4;4;3;4;5;3;3;3;4;3;3;3;2;3.325;3.454545455
12/04/2023 10:37;Sim;1645243281;Biomedicina;4;4;5;5;4;4;5;4;4;5;4;4;3;3;2;4;4;4;4;4;5;4;5;5;4;4;4;4;4;4;4;3;4;2;4;4;4;5;4;5;2;4;5;4;5;5;4;4;4;4;4;4;4;4;4;4;4;4;2;4.225;4.090909091
12/04/2023 10:37;Sim;23627187;odontologia;5;5;4;5;3;1;2;4;5;5;3;3;3;5;4;3;2;4;1;3;4;2;5;4;2;5;3;5;4;5;5;5;4;2;4;3;2;5;4;4;1;4;1;4;1;5;5;3;2;5;5;4;3;3;5;5;5;3;3;3.6;4.272727273
12/04/2023 10:38;Sim;0;Enfermagem;5;5;3;3;4;3;3;4;4;4;3;3;3;3;4;3;2;4;3;3;2;3;4;4;2;3;3;3;3;4;3;4;3;5;3;3;3;2;5;3;4;4;3;3;2;3;3;4;3;4;3;3;3;2;3;3;4;3;5;3.275;3.272727273
12/04/2023 10:38;Sim;25645240355;Estética e cosmética;4;5;3;2;3;2;2;2;4;3;2;3;4;3;2;2;2;2;2;2;5;3;4;3;3;2;2;3;3;4;4;2;2;4;3;3;3;2;4;4;1;3;2;3;2;4;4;4;3;5;4;4;4;4;3;2;4;2;3;3.15;2.909090909
12/04/2023 10:38;Sim;27045223093;arquitetura e urbanismo;5;4;4;4;3;4;4;4;4;3;2;4;3;3;2;3;4;3;4;4;3;4;3;4;3;3;3;4;3;2;3;2;4;3;2;4;3;2;4;3;3;4;4;3;3;4;3;4;3;3;3;2;3;3;4;3;3;4;4;3.375;3.090909091
12/04/2023 10:38;Sim;645255747;Enfermagem;5;4;4;3;4;5;5;4;4;4;5;4;4;3;3;4;1;5;2;4;4;4;4;5;4;3;5;4;4;2;4;3;4;4;3;4;3;2;4;3;2;4;3;3;3;4;3;3;3;4;4;4;4;4;3;4;4;4;4;3.825;3.818181818
12/04/2023 10:38;Sim;323627867;Medicina veterinária;4;3;5;4;4;4;3;4;5;5;5;3;5;3;4;5;2;4;4;3;4;3;3;5;4;5;4;5;4;4;5;4;5;5;4;4;4;3;3;4;3;NA;3;3;2;4;5;3;4;5;4;5;4;3;5;4;4;3;5;3.871794872;4.363636364
12/04/2023 10:38;Sim;1645236981;Direito;4;4;4;2;4;2;1;3;4;3;1;3;4;3;4;3;2;3;4;3;3;2;4;4;3;4;4;4;4;1;5;3;4;5;2;3;3;1;3;3;2;4;3;3;2;4;4;5;4;5;5;4;4;4;3;4;4;2;2;3.225;3.636363636
12/04/2023 10:38;Sim;25645241013;Design Grafico;3;4;3;4;2;4;4;4;3;2;1;1;3;4;4;4;2;3;3;3;1;2;4;4;3;4;3;3;3;4;4;4;3;2;2;2;2;1;1;1;3;1;1;4;2;4;4;4;3;4;3;3;5;4;4;4;4;3;4;2.825;3.545454545
12/04/2023 10:38;Sim;2143624289;Direito;5;5;5;5;3;1;1;4;5;5;1;5;5;2;1;4;1;5;3;5;5;5;2;5;2;2;3;5;5;4;5;4;5;2;2;3;5;5;5;4;5;5;2;5;5;5;4;3;3;3;5;5;5;5;2;5;5;5;5;4.2;3.818181818
12/04/2023 10:38;Sim;63634519;Biomedicina;5;4;5;5;4;1;4;4;5;5;3;4;5;2;2;4;2;4;3;4;4;4;4;4;4;4;4;3;3;4;5;5;4;4;5;4;3;3;5;3;2;5;1;5;2;4;5;4;5;5;4;4;4;4;5;4;4;4;3;4.025;4
12/04/2023 10:38;Sim;2603625513;Biomedicina;5;5;5;5;5;1;5;3;5;5;4;3;5;2;4;3;1;4;1;2;3;3;3;5;3;4;2;4;2;5;5;3;3;5;2;5;5;3;5;5;2;5;2;3;3;3;5;3;4;5;4;5;4;4;5;5;4;4;3;3.975;3.545454545
12/04/2023 10:38;Sim;2583637819;Arquitetura e urbanismo;5;5;5;4;3;5;5;4;5;5;2;3;5;3;2;4;2;4;2;4;2;4;3;5;3;3;3;4;5;4;3;3;5;3;2;3;4;1;5;2;3;5;4;5;2;5;5;4;5;5;5;5;5;5;2;4;5;4;3;4.1;3.727272727
12/04/2023 10:38;Sim;25645247005;Educação Física;5;3;4;4;4;4;3;3;4;3;3;3;4;3;2;3;3;3;2;4;3;3;4;4;3;3;3;3;3;4;4;3;3;4;4;3;3;3;3;2;4;3;5;3;3;4;4;3;3;4;5;4;5;4;3;3;4;4;4;3.55;3.363636364
12/04/2023 10:38;Sim;25645279317;Educação física;4;2;3;3;4;3;3;2;4;4;3;4;4;2;3;2;1;4;3;3;5;3;3;3;2;4;2;5;3;4;5;3;3;4;2;2;3;3;4;2;2;5;3;3;2;4;2;3;3;4;4;4;3;3;3;5;3;3;4;3.25;3.363636364
12/04/2023 10:38;Sim;8462848943;Enfermagem;3;4;3;4;2;1;2;3;4;3;2;4;5;5;5;3;3;3;3;4;5;3;4;4;2;5;4;3;3;3;4;4;3;5;3;3;2;3;5;3;1;4;3;3;2;5;4;4;2;4;5;3;2;3;5;4;4;3;5;3.3;3.545454545
12/04/2023 10:38;Sim;2583635289;Direito;3;5;2;2;5;3;5;3;4;5;4;5;5;5;3;2;2;3;3;4;3;3;3;4;3;2;4;3;4;4;2;4;2;4;4;2;4;4;4;3;4;5;3;3;4;4;5;4;4;4;3;4;3;4;4;4;4;4;3;3.725;3.181818182
12/04/2023 10:38;Sim;1645228891;Psicologia;5;5;4;4;5;3;4;4;4;4;4;4;4;2;2;4;2;4;2;4;4;3;5;4;3;3;4;4;5;2;4;4;4;2;3;4;5;2;4;3;3;5;5;1;1;4;4;2;3;4;4;5;5;4;2;4;4;4;2;3.825;3.818181818
12/04/2023 10:38;Sim;25645275057;Direito;4;3;3;3;3;2;2;3;3;3;2;3;2;3;3;3;2;3;2;4;4;2;4;4;2;3;3;2;3;2;2;2;4;4;3;3;1;2;2;3;3;4;2;2;3;2;4;2;2;4;4;3;2;3;4;4;3;4;4;2.85;2.818181818
12/04/2023 10:38;Sim;25645249525;Educação Física;5;4;2;4;4;3;4;4;5;4;3;3;4;3;2;3;3;4;3;4;4;4;2;5;4;4;4;4;4;4;4;3;5;3;3;4;3;4;4;3;3;3;3;2;3;4;3;4;4;4;5;5;4;4;3;5;5;4;2;3.775;3.909090909
12/04/2023 10:38;Sim;645255685;Enfermagem;3;2;2;4;3;2;2;3;4;2;1;1;2;3;1;2;2;3;1;3;3;1;2;3;1;3;4;4;3;1;3;3;3;4;3;2;4;4;3;1;1;1;3;1;2;4;4;2;2;5;2;3;4;4;3;4;2;3;2;2.65;2.727272727
12/04/2023 10:38;Sim;645265055;Medicina Veterinária;5;5;3;4;4;5;5;5;3;5;3;2;3;4;5;4;1;4;1;3;2;2;4;3;2;5;3;4;2;5;4;4;2;5;3;3;3;2;5;4;1;4;4;3;3;5;3;4;3;5;3;2;1;2;5;3;3;3;5;3.45;3.454545455
12/04/2023 10:38;Sim;25645262609;Educação física;4;4;4;3;4;3;2;4;4;4;3;2;2;4;2;3;2;2;2;4;4;3;4;4;2;4;2;2;4;4;4;4;3;2;3;2;2;2;2;3;2;3;2;3;3;3;2;3;2;3;5;4;3;3;4;2;4;3;4;3.025;3.363636364
12/04/2023 10:38;Sim;63634625;Engenharia Controle de Processo;3;4;4;4;4;4;4;3;3;4;4;4;3;1;1;2;2;3;2;4;4;3;4;3;4;3;4;4;4;4;4;3;3;4;5;4;4;3;4;4;5;4;5;4;5;2;4;5;4;4;4;4;4;4;4;3;4;3;4;3.775;3.636363636
12/04/2023 10:38;Sim;25445270357;Gastronomia;5;5;4;4;5;4;5;4;4;5;3;4;4;3;2;4;3;4;3;4;5;4;4;4;4;4;4;4;4;5;5;5;4;5;4;4;5;3;5;4;3;4;4;4;4;4;4;3;4;5;4;4;4;4;4;4;5;4;3;4.175;4.272727273
12/04/2023 10:38;Sim;25045284361;Turismo;4;4;2;4;3;2;3;4;4;4;2;3;4;2;4;3;2;4;4;3;3;2;3;4;3;4;2;2;2;4;4;4;2;4;2;2;3;4;3;4;2;3;2;2;4;2;2;3;2;2;4;3;3;3;3;4;4;2;4;3.025;3.090909091
12/04/2023 10:39;Sim;2523620113;Educação Física;5;2;3;5;4;1;3;4;4;4;3;1;3;5;4;3;1;4;3;2;4;3;4;4;3;3;3;4;4;3;4;3;3;5;2;3;4;1;3;1;1;3;3;4;3;3;5;3;3;5;4;4;3;3;4;4;4;3;4;3.225;3.454545455
12/04/2023 10:39;Sim;343634651;Arquitetura e urbanismo;4;4;4;3;4;2;3;4;4;5;4;4;4;3;3;4;2;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;3;3;4;3;2;3;4;3;3;3;4;3;5;3;3;4;4;4;4;5;4;4;4;4;4;4;3.725;3.909090909
12/04/2023 10:39;Sim;26003631125;Biomedicina;4;4;4;5;4;4;4;3;3;5;5;4;5;2;2;3;2;4;4;4;4;4;5;4;3;5;3;4;4;3;5;4;4;3;5;4;3;2;4;4;2;5;3;5;4;5;4;4;4;4;5;4;4;3;3;5;5;4;3;4.075;4
12/04/2023 10:39;Sim;1645253379;Biomedicina;5;5;5;5;4;5;4;3;5;4;3;3;4;2;3;3;2;4;2;3;4;4;4;5;3;4;4;3;4;4;4;4;3;4;4;4;4;2;4;2;3;5;3;3;2;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3.7;3.818181818
12/04/2023 10:39;Sim;25045290389;fisioterapia;5;5;3;4;4;5;5;5;4;4;3;5;4;3;4;5;3;5;5;5;4;3;5;5;3;5;5;3;4;3;5;4;5;3;3;3;3;2;4;2;4;3;3;4;3;5;3;4;4;5;5;5;3;4;3;5;5;3;2;3.975;4.272727273
12/04/2023 10:39;Sim;2523635487;Estética e Cosmética;5;5;5;1;4;4;5;5;5;5;4;4;4;2;1;5;1;5;5;4;5;5;4;4;4;4;5;4;5;5;5;5;4;4;4;5;4;5;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;5;4;4;4.6;4.454545455
12/04/2023 10:39;Sim;2723639175;Gastronomia;2;4;2;4;5;4;4;3;3;2;4;2;5;3;2;3;1;4;5;4;5;3;4;4;2;5;3;5;3;5;5;3;5;5;4;2;2;1;3;3;3;5;2;3;1;5;2;5;2;2;5;3;5;3;3;5;4;3;2;3.325;4
12/04/2023 10:39;Sim;243620595;Farmácia;4;4;2;4;3;2;4;3;4;3;2;3;3;3;3;3;2;3;3;3;3;3;2;4;2;3;3;4;3;3;4;3;4;4;2;3;3;2;4;2;2;4;2;3;1;3;2;2;2;4;4;4;3;4;4;3;4;4;2;3.025;3.181818182
12/04/2023 10:39;Sim;163638255;Direito;5;5;5;5;5;3;4;3;5;5;3;3;4;3;2;3;1;4;4;5;4;4;4;4;3;4;3;4;4;5;5;4;4;4;3;3;5;4;5;5;3;5;4;5;5;5;3;4;3;4;4;5;3;4;4;4;4;3;5;4.125;4
12/04/2023 10:39;Sim;25245235613;arquitetura e urbanismo;4;4;4;5;2;1;1;1;2;3;3;1;4;2;2;4;3;5;5;2;3;2;4;5;3;5;3;3;5;5;5;4;5;2;5;2;3;3;2;1;4;2;5;5;3;4;5;3;1;5;4;5;5;5;4;5;5;5;3;3.35;4.272727273
12/04/2023 10:39;Sim;25645280477;NA;5;5;4;NA;4;5;5;4;5;5;4;3;3;3;2;4;3;4;NA;4;5;3;4;4;4;5;4;NA;3;4;5;3;4;4;5;5;3;1;5;3;1;5;4;1;2;2;5;3;5;5;4;4;4;4;4;4;4;3;2;3.923076923;4
12/04/2023 10:39;Sim;25045262327;Gestão de Turismo;5;4;4;4;5;5;5;2;3;5;4;4;3;3;3;3;1;4;4;4;5;4;4;4;4;4;4;3;4;4;5;4;4;5;4;4;5;4;4;4;4;4;4;4;3;5;3;3;4;5;4;4;3;4;5;4;4;4;5;4;4
12/04/2023 10:39;Sim;25045262623;Arquitetura e Urbanismo - UAM (Mooca);4;4;3;4;3;4;5;3;4;4;3;3;3;5;5;3;4;3;4;4;4;3;3;4;3;3;4;4;4;4;3;3;4;4;4;3;4;2;4;3;3;5;2;4;5;4;4;3;3;5;4;4;4;4;3;4;4;4;4;3.675;3.545454545
12/04/2023 10:39;Sim;25645220359;Ed.fisica;3;2;4;4;3;2;3;2;2;4;2;2;3;2;4;2;2;3;3;2;3;2;3;4;3;2;3;3;2;5;4;4;2;5;4;3;2;2;3;3;2;4;3;2;5;4;5;2;4;4;4;3;2;3;3;5;4;4;4;3.075;3.181818182
12/04/2023 10:39;Sim;1645248073;Direito;5;5;3;4;4;2;4;3;4;4;2;3;5;3;3;2;2;4;3;4;4;2;3;4;4;5;3;4;3;1;5;4;4;4;3;4;4;2;5;3;4;5;2;2;4;2;3;2;2;3;4;4;3;4;3;3;4;2;4;3.35;3.636363636
12/04/2023 10:39;Sim;2523631129;Estética;5;5;4;4;5;3;3;2;3;4;2;3;2;3;2;2;1;4;4;3;3;2;4;4;3;3;2;4;4;4;5;4;3;4;2;4;4;4;4;4;2;4;2;4;4;4;5;5;4;3;4;5;4;4;3;4;4;4;5;3.625;3.636363636
12/04/2023 10:39;Sim;25045362667;NA;4;4;5;5;5;5;4;5;5;5;3;3;5;2;2;4;1;4;3;5;5;4;5;5;4;3;NA;3;5;5;4;3;5;3;3;3;3;3;3;4;4;4;1;3;3;4;3;5;3;3;5;5;5;5;3;4;4;4;5;4;4.2
12/04/2023 10:39;Sim;245235463;odontologia;5;4;4;5;4;2;4;4;4;4;3;3;5;4;3;3;2;4;2;4;4;2;3;4;1;5;4;3;4;4;4;3;3;5;2;4;4;1;4;2;2;4;3;4;2;4;4;3;3;4;4;4;4;3;5;3;4;3;4;3.525;3.454545455
12/04/2023 10:39;Sim;25045236625;Designer Animação;4;4;4;4;3;3;4;3;4;4;2;4;4;3;4;3;2;4;4;4;3;3;3;4;2;4;3;3;3;4;4;4;4;3;4;3;3;3;4;4;3;4;3;3;3;4;4;3;4;3;4;4;4;3;3;4;3;3;5;3.525;3.454545455
12/04/2023 10:39;Sim;0;FARMÁCIA;5;5;4;5;5;5;5;5;5;2;4;5;4;2;2;4;5;5;4;5;5;4;5;5;5;4;5;5;4;4;4;3;5;5;4;5;5;3;5;5;4;5;5;5;2;4;3;5;5;5;5;5;5;5;2;5;5;5;4;4.575;4.454545455
12/04/2023 10:39;Sim;25645279715;Educação Física;4;4;4;3;4;3;3;4;4;4;4;4;4;3;2;4;1;4;3;4;5;3;4;5;3;3;4;5;4;3;5;3;4;3;3;3;4;3;4;3;4;3;3;3;3;2;4;3;3;5;4;5;3;4;4;4;5;4;2;3.675;3.909090909
12/04/2023 10:39;Sim;603622573;Educação Física;5;4;3;2;4;1;3;2;3;4;2;2;3;3;3;4;1;4;4;4;4;3;2;5;1;3;3;3;4;2;4;3;4;5;3;3;4;1;4;4;4;4;2;2;2;2;3;5;3;3;4;5;3;4;3;4;4;4;4;3.25;3.090909091
12/04/2023 10:39;Sim;25445259565;DIREITO;5;5;5;4;4;5;5;5;5;4;3;3;4;4;3;4;2;5;3;4;4;3;4;4;5;5;5;3;4;5;5;3;4;5;4;5;3;4;4;3;4;5;5;4;5;4;5;3;4;5;5;4;4;4;4;4;5;4;4;4.25;4.272727273
12/04/2023 10:39;Sim;2583628331;Arquitetura e Urbanismo;4;3;4;3;3;3;4;3;3;4;4;4;4;3;2;4;3;5;3;3;4;3;4;4;3;3;4;4;4;3;4;4;4;5;4;3;3;4;4;2;1;5;3;4;3;5;4;3;5;5;4;4;4;3;4;3;4;4;3;3.7;3.727272727
12/04/2023 10:39;Sim;25045221359;Arquitetura e Urbanismo;5;5;4;3;4;3;4;4;3;4;4;3;5;4;3;4;1;4;3;3;4;3;4;4;3;3;5;4;4;4;5;5;4;5;5;4;4;2;4;3;3;4;3;4;4;3;3;3;3;4;5;4;4;3;3;4;4;4;5;3.75;4.090909091
12/04/2023 10:39;Sim;2583636335;direito;5;4;3;4;4;4;4;4;3;4;3;3;3;3;2;3;2;4;3;4;4;3;3;3;2;3;3;4;3;2;3;4;4;4;3;4;3;2;3;1;2;4;2;4;3;4;2;4;2;3;4;4;3;3;3;3;3;2;4;3.3;3.090909091
12/04/2023 10:40;Sim;403623023;Biomedicina;5;4;3;5;3;4;4;3;4;4;3;3;4;4;4;4;1;4;3;3;4;3;4;4;3;4;3;3;3;4;4;4;4;5;4;3;5;4;3;3;3;5;3;4;3;5;3;3;3;5;4;4;4;4;4;4;4;3;3;3.75;3.636363636
12/04/2023 10:40;Sim;25845233647;Arquitetura e Urbanismo;4;4;4;4;3;1;4;3;4;4;3;3;3;4;3;3;3;4;1;3;4;3;4;3;4;3;3;4;3;4;3;4;4;4;4;4;3;3;4;4;3;3;3;3;4;4;4;3;4;4;3;3;3;2;4;3;3;3;4;3.375;3.545454545
12/04/2023 10:40;Sim;25245235589;Educação Física;3;3;3;3;3;3;2;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;4;3;3;3;3;3;3;3;4;3;3;3;3;3;4;3;3;3;3;3;2;3;2;2;3;3;3;3;3;3;4;3;3;3;3
12/04/2023 10:40;Sim;343634635;Arquitetura e urbanismo;5;5;4;4;4;2;4;4;3;3;4;4;4;3;2;4;2;5;3;3;4;4;4;4;2;4;3;4;3;5;4;4;4;5;3;5;5;1;4;3;2;5;4;4;3;5;2;4;3;3;3;4;4;3;3;3;3;3;5;3.675;3.727272727
12/04/2023 10:40;Sim;25045226561;Fisioterapia;5;5;5;5;4;5;5;2;3;5;4;2;3;5;5;3;1;4;3;3;3;3;4;3;3;4;3;3;3;3;5;3;2;5;1;3;3;5;4;4;1;4;3;3;2;3;4;5;3;4;4;4;3;3;5;3;2;3;5;3.55;3.272727273
12/04/2023 10:40;Sim;25645278613;Educação física;5;5;4;5;5;2;5;2;5;5;3;4;4;3;3;4;2;4;2;5;4;4;4;4;2;3;5;4;4;3;4;4;5;5;3;3;4;2;4;4;4;5;5;3;3;4;3;5;3;3;4;5;4;4;4;4;4;5;3;3.975;3.818181818
